branch_code,payment_method_code,date,total_issued,total_paid
1,6,2014-06-30,2383.000000,0.000000
1,6,2014-07-01,2892.000000,0.000000
1,6,2014-07-08,645.000000,0.000000
1,6,2014-07-09,211.500000,0.000000
1,6,2014-07-25,160.000000,0.000000
1,6,2014-07-31,8129.000000,0.000000
1,6,2014-08-16,3222.550000,0.000000
1,6,2014-08-30,1070.430000,0.000000
1,6,2014-08-31,11592.000000,0.000000
1,6,2014-09-05,71.000000,0.000000
1,6,2014-09-11,1190.000000,0.000000
1,6,2014-09-15,1871.500000,0.000000
1,6,2014-09-17,2000.000000,0.000000
1,6,2014-09-25,457.000000,0.000000
1,6,2014-09-27,256.550000,0.000000
1,6,2014-09-30,1810.510000,0.000000
1,6,2014-10-03,431.500000,0.000000
1,6,2014-10-07,1861.810000,0.000000
1,6,2014-10-08,1262.000000,0.000000
1,6,2014-10-09,150.000000,0.000000
1,6,2014-10-10,4990.360000,0.000000
1,6,2014-10-11,2300.000000,0.000000
1,6,2014-10-14,855.000000,0.000000
1,6,2014-10-16,5068.150000,0.000000
1,6,2014-10-20,1197.600000,0.000000
1,6,2014-10-29,465.000000,0.000000
1,6,2014-10-30,2381.840000,0.000000
1,6,2014-10-31,3603.000000,0.000000
1,6,2014-11-19,453.300000,0.000000
1,6,2014-11-25,253.500000,0.000000
1,6,2014-11-26,1187.600000,0.000000
1,6,2014-11-29,4732.000000,0.000000
1,6,2014-12-12,3621.220000,0.000000
1,6,2014-12-17,4497.850000,0.000000
1,6,2014-12-26,216.500000,0.000000
1,6,2014-12-31,11944.780000,0.000000
1,6,2015-01-08,3080.000000,0.000000
1,6,2015-01-17,490.000000,0.000000
1,6,2015-01-19,300.000000,0.000000
1,6,2015-01-31,3000.000000,0.000000
1,6,2015-02-06,300.000000,0.000000
1,6,2015-02-14,1636.000000,0.000000
1,6,2015-02-20,1536.140000,0.000000
1,6,2015-02-27,1653.060000,0.000000
1,6,2015-02-28,3620.600000,0.000000
1,6,2015-03-14,100.000000,0.000000
1,6,2015-03-23,810.000000,0.000000
1,6,2015-03-30,104.000000,0.000000
1,6,2015-03-31,11980.210000,0.000000
1,6,2015-04-02,150.000000,0.000000
1,6,2015-04-09,2722.870000,0.000000
1,6,2015-04-13,680.000000,0.000000
1,6,2015-04-14,3825.380000,0.000000
1,6,2015-04-15,5854.640000,0.000000
1,6,2015-04-20,386.000000,0.000000
1,6,2015-04-23,138.290000,0.000000
1,6,2015-04-27,460.000000,0.000000
1,6,2015-04-29,2330.150000,0.000000
1,6,2015-04-30,2900.400000,0.000000
1,6,2015-05-06,108.000000,0.000000
1,6,2015-05-08,1318.320000,0.000000
1,6,2015-05-12,1609.300000,0.000000
1,6,2015-05-13,475.000000,0.000000
1,6,2015-05-14,424.000000,0.000000
1,6,2015-05-20,323.000000,0.000000
1,6,2015-05-22,794.000000,0.000000
1,6,2015-05-23,76.600000,0.000000
1,6,2015-05-28,372.000000,0.000000
1,6,2015-05-29,3052.600000,0.000000
1,6,2015-05-31,702.630000,0.000000
1,6,2015-06-05,401.180000,0.000000
1,6,2015-06-09,154.800000,0.000000
1,6,2015-06-17,2722.000000,0.000000
1,6,2015-06-19,816.000000,0.000000
1,6,2015-06-20,370.000000,0.000000
1,6,2015-06-23,149.000000,0.000000
1,6,2015-06-24,85.000000,0.000000
1,6,2015-06-25,961.600000,0.000000
1,6,2015-06-26,450.000000,0.000000
1,6,2015-06-30,3634.930000,0.000000
1,6,2015-07-03,2209.830000,0.000000
1,6,2015-07-07,891.660000,0.000000
1,6,2015-07-11,2371.940000,0.000000
1,6,2015-07-15,3350.380000,0.000000
1,6,2015-07-25,404.000000,0.000000
1,6,2015-07-27,1163.480000,0.000000
1,6,2015-07-28,153.900000,0.000000
1,6,2015-08-26,3448.030000,0.000000
1,6,2015-08-27,2957.760000,0.000000
1,6,2015-08-31,2814.500000,0.000000
1,6,2015-09-02,483.440000,0.000000
1,6,2015-09-08,278.480000,0.000000
1,6,2015-09-10,916.000000,0.000000
1,6,2015-09-14,1430.000000,0.000000
1,6,2015-09-15,345.850000,0.000000
1,6,2015-09-18,541.000000,0.000000
1,6,2015-09-24,1206.000000,0.000000
1,6,2015-09-30,1341.830000,0.000000
1,6,2015-10-20,7800.000000,0.000000
1,6,2015-10-29,85.000000,0.000000
1,6,2015-11-12,880.700000,0.000000
1,6,2015-11-24,2875.000000,0.000000
1,6,2015-11-26,990.000000,0.000000
1,6,2015-12-30,1094.390000,0.000000
1,6,2015-12-31,6460.000000,0.000000
1,6,2016-01-14,617.100000,0.000000
1,6,2016-01-19,252.000000,0.000000
1,6,2016-02-03,436.440000,0.000000
1,6,2016-02-29,1164.000000,0.000000
1,6,2016-04-08,255.000000,0.000000
1,6,2016-04-15,2566.770000,0.000000
1,6,2016-04-20,1904.000000,0.000000
1,6,2016-04-27,488.300000,0.000000
1,6,2016-05-11,2396.110000,0.000000
1,6,2016-05-31,1722.010000,0.000000
1,6,2016-06-09,894.520000,0.000000
1,6,2016-08-26,3757.000000,0.000000
1,6,2016-11-30,825.000000,0.000000
1,6,2016-12-13,2272.240000,0.000000
1,6,2017-01-20,2675.000000,0.000000
1,6,2017-04-17,2326.620000,0.000000
1,6,2017-04-20,252.000000,0.000000
1,6,2017-04-22,2084.510000,0.000000
1,6,2017-04-25,10800.000000,0.000000
1,6,2017-05-03,168.000000,0.000000
1,6,2017-05-16,3373.300000,0.000000
1,6,2017-05-26,370.000000,0.000000
1,6,2017-05-31,661.200000,0.000000
1,6,2017-06-08,693.000000,0.000000
1,6,2017-07-17,3638.750000,0.000000
1,6,2017-07-26,1507.310000,0.000000
1,6,2017-08-12,795.440000,0.000000
1,6,2017-08-31,769.470000,0.000000
1,6,2017-09-30,3686.670000,0.000000
1,6,2018-05-31,12000.000000,0.000000
1,6,2018-07-03,745.020000,0.000000
1,6,2018-07-23,6888.990000,0.000000
1,6,2018-09-26,2802.360000,0.000000
1,6,2018-09-30,3191.200000,0.000000
1,6,2018-10-18,2000.000000,0.000000
1,6,2018-12-07,1891.930000,0.000000
1,6,2018-12-08,847.980000,0.000000
1,6,2019-06-04,426.000000,0.000000
1,6,2019-06-18,10104.610000,0.000000
1,6,2019-06-25,160.000000,0.000000
1,6,2019-06-26,4000.000000,0.000000
1,6,2019-06-30,10281.830000,0.000000
1,6,2019-07-24,1120.000000,0.000000
1,6,2019-07-31,497.600000,0.000000
1,6,2019-08-09,2000.260000,0.000000
1,6,2019-08-14,912.000000,0.000000
1,6,2019-09-17,1257.390000,0.000000
1,6,2019-09-27,2236.180000,0.000000
1,6,2019-10-21,240.000000,0.000000
1,6,2019-10-31,6761.450000,0.000000
1,6,2019-11-03,1101.490000,0.000000
1,6,2020-07-28,2296.480000,0.000000
1,6,2020-08-27,1540.000000,0.000000
1,6,2020-10-23,1863.420000,0.000000
1,6,2020-12-15,55.000000,0.000000
1,6,2020-12-24,1540.000000,0.000000
1,6,2021-01-29,1284.000000,0.000000
1,6,2021-01-30,400.000000,0.000000
1,6,2021-03-15,16443.310000,0.000000
1,6,2021-03-30,12916.800000,0.000000
1,6,2021-03-31,3107.680000,0.000000
1,6,2021-04-17,1000.000000,0.000000
1,6,2021-04-26,1121.280000,0.000000
1,6,2021-05-29,200.000000,0.000000
1,6,2021-06-16,740.000000,0.000000
1,6,2021-07-14,1720.000000,0.000000
1,6,2021-07-20,2574.290000,0.000000
1,6,2021-07-31,6665.580000,0.000000
1,6,2021-08-18,1480.000000,0.000000
1,6,2021-08-19,9337.690000,0.000000
1,6,2021-08-27,20769.500000,0.000000
1,6,2021-08-31,5424.000000,0.000000
1,6,2021-09-30,1501.550000,0.000000
1,6,2021-10-13,465.340000,0.000000
1,6,2021-12-03,3555.900000,0.000000
1,6,2021-12-07,7908.800000,0.000000
1,6,2021-12-10,505.080000,0.000000
1,6,2021-12-14,5968.000000,0.000000
1,6,2021-12-29,428.260000,0.000000
1,6,2022-01-19,131.000000,0.000000
1,6,2022-01-21,2946.220000,0.000000
1,6,2022-02-01,720.000000,0.000000
1,6,2022-03-03,399.600000,0.000000
1,6,2022-03-11,1753.000000,0.000000
1,6,2022-03-18,984.240000,0.000000
1,6,2022-04-04,432.000000,0.000000
1,6,2022-04-07,1400.000000,0.000000
1,6,2022-04-19,4324.730000,0.000000
1,6,2022-04-27,1453.810000,0.000000
1,6,2022-05-04,1123.910000,0.000000
1,6,2022-05-10,140.000000,0.000000
1,6,2022-05-16,5729.700000,0.000000
1,6,2022-05-18,3000.000000,0.000000
1,6,2022-05-20,14218.110000,0.000000
1,6,2022-05-21,2132.240000,0.000000
1,6,2022-05-24,1300.000000,0.000000
1,6,2022-05-31,1939.430000,0.000000
1,6,2022-06-29,1600.000000,0.000000
1,6,2022-07-22,731.000000,0.000000
1,6,2022-07-24,4893.090000,0.000000
1,6,2022-08-03,432.000000,0.000000
1,6,2022-09-02,288.000000,0.000000
1,6,2022-09-03,4319.100000,0.000000
1,6,2022-09-07,15727.760000,0.000000
1,6,2022-11-04,1493.200000,0.000000
1,6,2022-11-29,4318.000000,0.000000
1,6,2022-12-06,9620.480000,0.000000
1,6,2022-12-21,36.000000,0.000000
1,6,2022-12-28,1678.500000,0.000000
1,6,2023-01-06,13100.000000,0.000000
1,6,2023-01-14,444.540000,0.000000
1,6,2023-01-26,4574.400000,0.000000
1,6,2023-01-28,648.900000,0.000000
1,6,2023-02-02,15000.000000,0.000000
1,6,2023-02-06,21067.160000,0.000000
1,6,2023-02-08,1800.000000,0.000000
1,6,2023-02-22,154.670000,0.000000
1,6,2023-02-27,345.600000,0.000000
1,6,2023-03-09,2096.350000,0.000000
1,6,2023-03-21,179.990000,0.000000
1,6,2023-04-05,9650.390000,0.000000
1,6,2023-05-03,786.600000,0.000000
1,6,2023-05-08,1379.930000,0.000000
1,6,2023-05-31,580.000000,0.000000
1,6,2023-06-17,13741.150000,0.000000
1,6,2023-06-19,242.860000,0.000000
1,6,2023-06-24,9504.360000,0.000000
1,6,2023-07-05,34798.990000,0.000000
1,6,2023-07-12,5431.270000,0.000000
1,6,2023-07-29,9421.800000,0.000000
1,6,2023-08-05,11271.860000,0.000000
1,6,2023-08-25,3780.000000,0.000000
1,6,2023-09-05,185.890000,0.000000
1,6,2023-10-03,509.930000,0.000000
1,6,2023-11-01,6022.080000,0.000000
1,6,2023-11-18,3600.000000,0.000000
1,6,2023-12-01,1678.000000,0.000000
1,6,2023-12-05,18376.810000,0.000000
1,6,2023-12-20,2482.980000,0.000000
1,6,2023-12-21,1280.000000,0.000000
1,6,2024-01-03,5700.000000,0.000000
1,6,2024-01-12,5000.000000,0.000000
1,6,2024-01-17,3051.330000,0.000000
1,6,2024-01-19,894.900000,0.000000
1,6,2024-01-23,74.000000,0.000000
1,6,2024-02-03,1540.960000,0.000000
1,6,2024-02-06,4656.000000,0.000000
1,6,2024-02-21,12230.360000,0.000000
1,6,2024-03-13,1200.000000,0.000000
1,6,2024-03-14,1554.660000,0.000000
1,6,2024-03-27,1400.000000,0.000000
1,6,2024-03-30,820.340000,0.000000
1,6,2024-05-04,2206.440000,0.000000
1,6,2024-06-24,1215.370000,0.000000
1,6,2024-07-05,15210.450000,0.000000
1,6,2024-07-13,1750.000000,0.000000
1,6,2024-07-18,700.000000,0.000000
1,6,2024-08-05,8697.000000,0.000000
1,6,2024-08-17,90.000000,0.000000
1,6,2024-08-30,30000.000000,0.000000
1,6,2024-09-17,70.000000,0.000000
1,6,2024-09-26,2174.400000,0.000000
1,6,2024-09-28,612.000000,0.000000
1,6,2024-10-15,199.440000,0.000000
1,6,2024-10-22,86.310000,0.000000
1,6,2024-10-25,1879.560000,0.000000
1,6,2024-10-28,1704.200000,0.000000
1,6,2024-11-13,36.000000,0.000000
1,6,2024-11-21,407.010000,0.000000
1,6,2024-11-25,3577.760000,0.000000
1,6,2024-11-26,1282.670000,0.000000
1,6,2024-11-27,1742.030000,0.000000
1,6,2024-11-30,308.200000,0.000000
1,6,2024-12-04,350.000000,0.000000
1,6,2024-12-06,2665.800000,0.000000
1,6,2024-12-16,391.770000,0.000000
1,6,2025-01-15,150.000000,0.000000
1,6,2025-01-17,449.730000,0.000000
1,6,2025-01-23,1321.160000,0.000000
1,6,2025-01-28,6591.570000,0.000000
1,6,2025-01-29,75.240000,0.000000
1,6,2025-02-06,100.000000,0.000000
1,6,2025-02-19,1260.000000,0.000000
1,6,2025-03-05,4956.620000,0.000000
1,6,2025-03-31,1030.980000,0.000000
1,6,2025-04-05,3404.730000,0.000000
1,6,2025-04-09,3441.200000,0.000000
1,6,2025-04-23,862.950000,0.000000
1,6,2025-05-12,6606.030000,0.000000
1,6,2025-05-30,20211.250000,0.000000
1,6,2025-06-02,210.000000,0.000000
1,6,2025-06-03,11295.030000,0.000000
1,6,2025-06-05,2540.000000,0.000000
1,6,2025-06-11,1625.720000,0.000000
1,6,2025-07-04,7297.010000,0.000000
1,6,2025-07-15,320.100000,0.000000
1,6,2025-07-29,363.170000,0.000000
1,6,2025-08-01,15978.960000,0.000000
1,6,2025-08-15,928.800000,0.000000
1,6,2025-09-22,884.760000,0.000000
1,6,2025-10-02,1125.600000,0.000000
1,6,2025-10-21,2001.350000,0.000000
1,6,2025-10-30,2026.460000,0.000000
1,6,2025-10-31,27263.160000,0.000000
1,6,2025-11-24,8087.340000,0.000000
1,6,2025-12-01,87.170000,0.000000
1,6,2025-12-08,172.150000,0.000000
1,6,2025-12-17,74.200000,0.000000
1,6,2025-12-22,800.000000,0.000000
1,6,2026-01-02,5935.860000,0.000000
1,6,2026-01-28,246.710000,0.000000
1,6,2026-01-30,7091.420000,0.000000
1,6,2026-02-18,2459.270000,0.000000
1,6,2026-03-11,222.760000,0.000000
1,6,2026-03-12,4686.330000,0.000000
1,6,2026-03-25,2566.850000,0.000000
1,6,2026-03-27,2012.120000,0.000000
1,6,2026-04-15,11001.440000,0.000000
1,6,2026-04-25,7880.160000,0.000000
1,6,2026-04-30,2500.000000,0.000000
1,6,2026-05-05,16629.520000,0.000000
1,6,2026-05-19,3900.000000,0.000000
1,6,2026-05-22,487.480000,0.000000
1,7,2008-12-17,200.000000,0.000000
1,7,2008-12-30,8706.000000,0.000000
1,7,2009-02-27,6086.000000,0.000000
1,7,2009-02-28,2130.000000,0.000000
1,7,2009-03-28,1295.000000,0.000000
1,7,2009-04-09,1295.000000,0.000000
1,7,2010-01-25,80.840000,0.000000
1,7,2010-01-27,700.000000,0.000000
1,7,2010-05-04,5583.290000,0.000000
1,7,2010-05-05,260.000000,0.000000
1,7,2010-05-06,726.000000,0.000000
1,7,2010-05-17,1950.000000,0.000000
1,7,2010-05-29,185.000000,0.000000
1,7,2010-06-01,950.000000,0.000000
1,7,2010-06-02,1451.000000,0.000000
1,7,2010-06-09,1755.000000,0.000000
1,7,2010-06-10,726.000000,0.000000
1,7,2010-06-25,9714.580000,0.000000
1,7,2010-06-28,833.000000,0.000000
1,7,2010-07-06,1209.000000,0.000000
1,7,2010-07-09,1025.000000,0.000000
1,7,2010-07-17,726.000000,0.000000
1,7,2010-07-19,1025.000000,0.000000
1,7,2010-07-23,800.000000,0.000000
1,7,2010-08-02,576.000000,0.000000
1,7,2010-08-13,2085.000000,0.000000
1,7,2010-08-31,576.000000,0.000000
1,7,2010-09-09,78.000000,0.000000
1,7,2010-09-16,471.000000,0.000000
1,7,2010-09-17,60.000000,0.000000
1,7,2010-09-22,360.000000,0.000000
1,7,2010-09-23,1748.000000,0.000000
1,7,2010-09-24,1922.420000,0.000000
1,7,2010-09-28,1050.000000,0.000000
1,7,2010-10-01,1000.000000,0.000000
1,7,2010-10-14,1050.000000,0.000000
1,7,2010-10-15,471.000000,0.000000
1,7,2010-10-22,1922.420000,0.000000
1,7,2010-10-25,1050.000000,0.000000
1,7,2010-11-03,250.000000,0.000000
1,7,2010-11-05,1000.000000,0.000000
1,7,2010-11-17,1100.000000,0.000000
1,7,2010-11-18,2050.000000,0.000000
1,7,2010-11-23,472.000000,0.000000
1,7,2010-11-25,1922.420000,0.000000
1,7,2010-12-01,1050.000000,0.000000
1,7,2010-12-20,500.000000,0.000000
1,7,2010-12-22,433.000000,0.000000
1,7,2011-01-04,1100.000000,0.000000
1,7,2011-01-06,955.000000,0.000000
1,7,2011-01-15,934.000000,0.000000
1,7,2011-01-31,805.600000,0.000000
1,7,2011-02-01,152.000000,0.000000
1,7,2011-02-04,433.000000,0.000000
1,7,2011-02-18,500.000000,0.000000
1,7,2011-03-09,805.600000,0.000000
1,7,2011-03-10,478.000000,0.000000
1,7,2011-03-16,3700.000000,0.000000
1,7,2011-03-21,1862.750000,0.000000
1,7,2011-03-24,1220.000000,0.000000
1,7,2011-03-25,4017.000000,0.000000
1,7,2011-03-28,220.000000,0.000000
1,7,2011-03-31,805.600000,0.000000
1,7,2011-04-25,1862.750000,0.000000
1,7,2011-04-28,552.000000,0.000000
1,7,2011-05-14,862.750000,0.000000
1,7,2011-05-18,2890.000000,0.000000
1,7,2011-05-26,1347.000000,0.000000
1,7,2011-06-25,1000.000000,0.000000
1,7,2011-07-07,205.000000,0.000000
1,7,2011-07-27,597.000000,0.000000
1,7,2011-08-03,115.000000,0.000000
1,7,2011-08-10,658.000000,0.000000
1,7,2011-08-23,875.000000,0.000000
1,7,2011-10-22,3527.000000,0.000000
1,7,2011-11-18,685.000000,0.000000
1,7,2012-01-09,260.000000,0.000000
1,7,2012-01-16,230.000000,0.000000
1,7,2012-02-10,929.000000,0.000000
1,7,2012-02-27,1340.000000,0.000000
1,7,2012-03-19,300.000000,0.000000
1,7,2012-04-13,1040.000000,0.000000
1,7,2012-04-16,356.000000,0.000000
1,7,2012-04-25,1732.000000,0.000000
1,7,2012-05-02,1732.000000,0.000000
1,7,2012-05-04,981.000000,0.000000
1,7,2012-05-09,350.000000,0.000000
1,7,2012-05-21,1488.000000,0.000000
1,7,2012-05-24,178.000000,0.000000
1,7,2012-05-28,265.000000,0.000000
1,7,2012-05-29,526.660000,0.000000
1,7,2012-05-31,926.660000,0.000000
1,7,2012-06-15,265.000000,0.000000
1,7,2012-06-20,398.000000,0.000000
1,7,2012-06-29,1533.000000,0.000000
1,7,2012-07-20,540.000000,0.000000
1,7,2012-07-25,1218.000000,0.000000
1,7,2012-07-27,2200.000000,0.000000
1,7,2012-07-31,1357.000000,0.000000
1,7,2012-08-01,1850.000000,0.000000
1,7,2012-08-08,1100.000000,0.000000
1,7,2012-08-21,5445.000000,0.000000
1,7,2012-08-24,6950.000000,0.000000
1,7,2012-08-28,5000.000000,0.000000
1,7,2012-08-29,8150.000000,0.000000
1,7,2012-09-04,4469.500000,0.000000
1,7,2012-09-10,334.000000,0.000000
1,7,2012-09-18,746.000000,0.000000
1,7,2012-09-20,5445.000000,0.000000
1,7,2012-09-25,1150.000000,0.000000
1,7,2012-09-26,668.000000,0.000000
1,7,2012-09-27,5580.000000,0.000000
1,7,2012-10-11,1614.000000,0.000000
1,7,2012-10-16,356.000000,0.000000
1,7,2012-10-19,3130.000000,0.000000
1,7,2012-10-27,334.000000,0.000000
1,7,2012-11-08,1280.000000,0.000000
1,7,2012-11-12,260.330000,0.000000
1,7,2012-12-06,3130.000000,0.000000
1,7,2012-12-26,13581.000000,0.000000
1,7,2012-12-27,1250.000000,0.000000
1,7,2012-12-28,163.000000,0.000000
1,7,2013-01-04,150.000000,0.000000
1,7,2013-01-14,650.000000,0.000000
1,7,2013-01-18,598.000000,0.000000
1,7,2013-01-29,200.000000,0.000000
1,7,2013-01-30,7541.000000,0.000000
1,7,2013-01-31,130.000000,0.000000
1,7,2013-02-04,200.000000,0.000000
1,7,2013-02-05,5013.500000,0.000000
1,7,2013-02-06,5616.600000,0.000000
1,7,2013-02-18,930.000000,0.000000
1,7,2013-02-19,2373.500000,0.000000
1,7,2013-03-15,120.000000,0.000000
1,7,2013-03-28,1640.000000,0.000000
1,7,2013-04-11,536.250000,0.000000
1,7,2013-04-17,580.000000,0.000000
1,7,2013-04-18,404.000000,0.000000
1,7,2013-05-02,1531.600000,0.000000
1,7,2013-05-10,536.250000,0.000000
1,7,2013-05-13,901.000000,0.000000
1,7,2013-05-14,18500.000000,0.000000
1,7,2013-05-15,4900.000000,0.000000
1,7,2013-05-17,580.000000,0.000000
1,7,2013-05-22,22024.000000,0.000000
1,7,2013-06-03,608.000000,0.000000
1,7,2013-06-07,2565.850000,0.000000
1,7,2013-06-17,1531.600000,0.000000
1,7,2013-07-04,2083.000000,0.000000
1,7,2013-07-30,1740.000000,0.000000
1,7,2013-08-07,2083.000000,0.000000
1,7,2013-08-15,996.000000,0.000000
1,7,2013-09-03,5082.000000,0.000000
1,7,2013-10-23,2789.000000,0.000000
1,7,2013-11-08,720.000000,0.000000
1,7,2013-12-12,980.000000,0.000000
1,7,2013-12-13,2500.000000,0.000000
1,7,2013-12-30,2000.000000,0.000000
1,7,2014-01-06,860.000000,0.000000
1,7,2014-02-12,1770.000000,0.000000
1,7,2014-02-13,490.000000,0.000000
1,7,2014-02-15,2905.000000,0.000000
1,7,2014-03-06,1000.000000,0.000000
1,7,2014-03-15,1372.000000,0.000000
1,7,2014-04-16,1000.000000,0.000000
1,7,2014-04-29,1720.000000,0.000000
1,7,2014-05-17,1667.000000,0.000000
1,7,2014-06-30,752.000000,0.000000
1,7,2014-07-21,1564.000000,0.000000
1,7,2014-07-22,3494.000000,0.000000
1,7,2014-07-31,10320.000000,0.000000
1,7,2014-08-08,1080.000000,0.000000
1,7,2014-09-23,2775.000000,0.000000
1,7,2014-10-29,1750.000000,0.000000
1,7,2014-11-22,540.000000,0.000000
1,7,2014-12-10,957.000000,0.000000
1,7,2015-02-04,400.000000,0.000000
1,7,2015-03-10,1270.000000,0.000000
1,7,2015-05-08,5700.000000,0.000000
1,7,2015-05-14,3280.000000,0.000000
1,1,2008-12-12,0.000000,13800.000000
1,1,2008-12-18,0.000000,1.000000
1,1,2009-01-01,0.000000,121.000000
1,1,2009-02-09,0.000000,235.000000
1,1,2009-02-13,0.000000,690.000000
1,1,2009-02-16,0.000000,9643.000000
1,1,2009-02-17,0.000000,169.000000
1,1,2009-02-18,0.000000,2676.000000
1,1,2009-02-19,0.000000,10448.460000
1,1,2009-02-20,0.000000,285.000000
1,1,2009-02-25,0.000000,16571.320000
1,1,2009-02-26,0.000000,978.500000
1,1,2009-02-27,0.000000,3506.870000
1,1,2009-02-28,0.000000,1202.000000
1,1,2009-03-02,0.000000,5148.000000
1,1,2009-03-03,0.000000,86.000000
1,1,2009-03-04,0.000000,3126.000000
1,1,2009-03-05,0.000000,3305.000000
1,1,2009-03-06,0.000000,440.000000
1,1,2009-03-07,0.000000,7075.000000
1,1,2009-03-09,0.000000,360.000000
1,1,2009-03-10,0.000000,837.100000
1,1,2009-03-12,0.000000,10903.500000
1,1,2009-03-13,0.000000,4047.000000
1,1,2009-03-14,0.000000,5776.000000
1,1,2009-03-16,0.000000,747.000000
1,1,2009-03-17,0.000000,443.000000
1,1,2009-03-18,0.000000,7819.000000
1,1,2009-03-19,0.000000,148.000000
1,1,2009-03-20,0.000000,2910.000000
1,1,2009-03-21,0.000000,165.000000
1,1,2009-03-23,0.000000,4091.000000
1,1,2009-03-24,0.000000,6700.640000
1,1,2009-03-25,0.000000,40.000000
1,1,2009-03-26,0.000000,6441.500000
1,1,2009-03-27,0.000000,2790.000000
1,1,2009-03-28,0.000000,950.000000
1,1,2009-03-30,0.000000,1556.000000
1,1,2009-03-31,0.000000,2700.000000
1,1,2009-04-01,0.000000,3497.000000
1,1,2009-04-02,0.000000,20.000000
1,1,2009-04-03,0.000000,2622.000000
1,1,2009-04-04,0.000000,2886.000000
1,1,2009-04-07,0.000000,3304.000000
1,1,2009-04-08,0.000000,890.000000
1,1,2009-04-09,0.000000,1454.500000
1,1,2009-04-13,0.000000,623.000000
1,1,2009-04-14,0.000000,3008.000000
1,1,2009-04-15,0.000000,261.500000
1,1,2009-04-16,0.000000,250.000000
1,1,2009-04-17,0.000000,14684.940000
1,1,2009-04-18,0.000000,130.000000
1,1,2009-04-20,0.000000,1390.000000
1,1,2009-04-22,0.000000,2480.000000
1,1,2009-04-23,0.000000,358.000000
1,1,2009-04-24,0.000000,3276.500000
1,1,2009-04-25,0.000000,2885.000000
1,1,2009-04-27,0.000000,1879.500000
1,1,2009-04-28,0.000000,8395.100000
1,1,2009-04-29,0.000000,2316.000000
1,1,2009-04-30,0.000000,348.000000
1,1,2009-05-02,0.000000,330.000000
1,1,2009-05-04,0.000000,2790.000000
1,1,2009-05-05,0.000000,1482.400000
1,1,2009-05-06,0.000000,2666.000000
1,1,2009-05-07,0.000000,1069.500000
1,1,2009-05-08,0.000000,11354.000000
1,1,2009-05-09,0.000000,176.000000
1,1,2009-05-11,0.000000,1886.000000
1,1,2009-05-12,0.000000,7345.000000
1,1,2009-05-13,0.000000,220.000000
1,1,2009-05-14,0.000000,2506.500000
1,1,2009-05-15,0.000000,3739.600000
1,1,2009-05-16,0.000000,1891.940000
1,1,2009-05-18,0.000000,266.000000
1,1,2009-05-19,0.000000,125.000000
1,1,2009-05-20,0.000000,1565.000000
1,1,2009-05-21,0.000000,3687.660000
1,1,2009-05-22,0.000000,8319.000000
1,1,2009-05-23,0.000000,7628.000000
1,1,2009-05-25,0.000000,1793.550000
1,1,2009-05-26,0.000000,5031.100000
1,1,2009-05-27,0.000000,4015.340000
1,1,2009-05-28,0.000000,5980.890000
1,1,2009-05-29,0.000000,6600.000000
1,1,2009-05-30,0.000000,2495.000000
1,1,2009-06-01,0.000000,7260.500000
1,1,2009-06-02,0.000000,415.000000
1,1,2009-06-03,0.000000,443.500000
1,1,2009-06-04,0.000000,2840.000000
1,1,2009-06-05,0.000000,3405.500000
1,1,2009-06-06,0.000000,3299.000000
1,1,2009-06-08,0.000000,1334.000000
1,1,2009-06-09,0.000000,6130.000000
1,1,2009-06-10,0.000000,1908.980000
1,1,2009-06-12,0.000000,5932.230000
1,1,2009-06-13,0.000000,1990.000000
1,1,2009-06-15,0.000000,6231.000000
1,1,2009-06-16,0.000000,747.000000
1,1,2009-06-17,0.000000,7999.880000
1,1,2009-06-18,0.000000,2212.000000
1,1,2009-06-19,0.000000,772.000000
1,1,2009-06-22,0.000000,490.000000
1,1,2009-06-23,0.000000,4390.000000
1,1,2009-06-24,0.000000,5972.500000
1,1,2009-06-25,0.000000,7656.000000
1,1,2009-06-26,0.000000,1943.000000
1,1,2009-06-27,0.000000,1997.000000
1,1,2009-06-29,0.000000,10698.950000
1,1,2009-06-30,0.000000,9268.500000
1,1,2009-07-01,0.000000,978.000000
1,1,2009-07-02,0.000000,2284.000000
1,1,2009-07-03,0.000000,4370.000000
1,1,2009-07-04,0.000000,1774.000000
1,1,2009-07-06,0.000000,3049.000000
1,1,2009-07-07,0.000000,1440.880000
1,1,2009-07-08,0.000000,50.000000
1,1,2009-07-09,0.000000,2200.000000
1,1,2009-07-10,0.000000,4585.000000
1,1,2009-07-11,0.000000,450.000000
1,1,2009-07-13,0.000000,6858.000000
1,1,2009-07-14,0.000000,55.000000
1,1,2009-07-15,0.000000,1150.000000
1,1,2009-07-17,0.000000,3639.000000
1,1,2009-07-18,0.000000,4942.000000
1,1,2009-07-20,0.000000,5468.000000
1,1,2009-07-21,0.000000,1741.000000
1,1,2009-07-22,0.000000,5650.000000
1,1,2009-07-23,0.000000,7018.000000
1,1,2009-07-24,0.000000,6106.370000
1,1,2009-07-25,0.000000,4658.000000
1,1,2009-07-27,0.000000,1376.000000
1,1,2009-07-28,0.000000,2800.000000
1,1,2009-07-29,0.000000,4750.670000
1,1,2009-07-30,0.000000,7756.000000
1,1,2009-07-31,0.000000,2150.000000
1,1,2009-08-01,0.000000,2200.000000
1,1,2009-08-03,0.000000,520.000000
